,freq,ngrams
754,25491,pę
755,25420,jl
756,25282,^up
757,25255,yt^
758,24802,ęs
759,24560,^ar
760,24365,ea
761,24305,tł
762,24153,fr
763,23936,um^
764,23845,^bl
765,23778,gu^
766,23591,sa^
767,23585,zl
768,23546,ha^
769,23459,rb
770,23438,hr
771,23245,mą
772,22984,cn
773,22901,gą
774,22898,łą^
775,22888,ru^
776,22805,żo^
777,22749,in^
778,22676,^ho
779,22609,ąż^
780,22290,kw
781,22232,rg
782,22084,dj
783,21981,io^
784,21931,db
785,21910,^ry
786,21849,^hi
787,21836,oń^
788,21824,yż
789,21818,^ak
790,21686,aw^
791,21676,^iś
792,21657,ęg
793,21583,gą^
794,21562,bs
795,21525,hn
796,21447,óc^
797,21386,^of
798,21361,śp
799,21253,żl
800,21156,^uż
801,20924,ęć
802,20867,dó
803,20582,ar^
804,20540,ża^
805,20535,^śr
806,20323,ll
807,20205,hó
808,20135,wu^
809,19997,żc
810,19823,sj
811,19768,ua
812,19682,ęć^
813,19619,^di
814,19606,es^
815,19487,sę
816,19436,py^
817,19354,^bł
818,19287,kb
819,19240,pa^
820,19208,^nu
821,19205,mł
822,19188,^fo
823,19158,jk
824,19135,^sc
825,18917,^ps
826,18900,^zj
827,18758,^mł
828,18512,źc
829,18481,^ul
830,18420,^fr
831,18414,mę^
832,18375,uf
833,18269,^tą
834,18268,mś
835,18267,źć
836,18267,źć^
837,18132,lm
838,18125,łę
839,18120,dż
840,18067,gł^
841,18066,ke
842,18059,ęz
843,18014,de^
844,17991,ut^
845,17814,^au
846,17730,zó
847,17632,^bó
848,17555,^dy
849,17458,jw
850,17446,^ge
851,17442,rł
852,17439,^or
853,17423,rp
854,17383,mb
855,17363,ub^
856,17356,ór^
857,17333,mr
858,17243,ti
859,17153,ai
860,17088,oi^
861,16977,ól^
862,16971,^cu
863,16877,mś^
864,16808,sł^
865,16673,gw
866,16606,^am
867,16392,ir^
868,16307,pt
869,16273,łu^
870,16269,aź
871,16225,^śc
872,15999,rt^
873,15911,yn^
874,15850,nf
875,15835,ot^
876,15776,^ub
877,15713,^sm
878,15708,żę
879,15659,ęb
880,15632,^aż
881,15564,żę^
882,15545,ip
883,15342,sę^
884,15337,pk
885,15269,fu
886,15132,ót
887,15124,hu^
888,15080,^ek
889,15007,hm
890,14731,^kw
891,14709,os^
892,14698,eu
893,14616,żą
894,14483,^is
895,14413,tc
896,14305,dm
897,14124,^śp
898,14071,lo^
899,14028,^eg
900,14009,^bą
901,13839,^ut
902,13753,^wk
903,13725,^gw
904,13723,eo
905,13623,^at
906,13616,nd^
907,13531,ew^
908,13497,ck^
909,13368,ls
910,13270,mt
911,13223,jp
912,13098,^mą
913,13050,tw^
914,12936,żu
915,12744,rż
916,12452,ng^
917,12326,óz
918,12234,ók
919,12217,yf
920,12071,pi^
921,12054,^cy
922,11883,^łó
923,11867,lą^
924,11724,żs
925,11718,ąp
926,11639,^fu
927,11620,ęl
928,11617,hy^
929,11608,uć
930,11535,^ne
931,11518,he^
932,11499,^ag
933,11457,eź^
934,11429,^źl
935,11428,yo
936,11364,óg^
937,11317,bę^
938,11183,^uz
939,10917,me^
940,10799,ós
941,10744,^em
942,10734,ee
943,10609,uć^
944,10608,^ow
945,10490,^oz
946,10402,^gl
947,10306,kż
948,10278,ąś
949,10252,aa
950,10203,yk^
951,10196,ll^
952,10156,rl
953,10070,th
954,9994,^tł
955,9977,^ad
956,9948,rw^
957,9771,^th
958,9739,oh
959,9717,pę^
960,9665,ms
961,9664,mą^
962,9631,tl
963,9573,rć
964,9479,rć^
965,9355,^un
966,9283,oo
967,9228,ho^
968,9223,^zu
969,9205,zs
970,9166,ąs
971,9149,dr^
972,9098,jb
973,8949,^jo
974,8926,^śn
975,8907,^wu
976,8890,^gi
977,8652,ns^
978,8542,^wą
979,8521,^uś
980,8521,śl^
981,8445,^el
982,8156,fl
983,8001,ol^
984,7891,bu^
985,7873,lt
986,7854,rk^
987,7764,ao
988,7734,łc
989,7721,rr
990,7684,oć
991,7620,ct
992,7553,us^
993,7549,nk^
994,7533,^ło
995,7478,is^
996,7428,iń
997,7337,ei
998,7311,^gu
999,7182,żu^
1000,7149,ug^
1001,7085,^gn
1002,7067,źd
1003,7059,wś
1004,6959,żą^
1005,6918,yj^
1006,6849,^wś
1007,6831,fa^
1008,6775,^uf
1009,6750,^oś
1010,6713,sk^
1011,6604,łt
1012,6527,pu^
1013,6513,ow^
1014,6507,^ap
1015,6495,op^
1016,6486,yż^
1017,6472,ay
1018,6469,^wn
1019,6418,rł^
1020,6413,ur^
1021,6367,żb
1022,6342,tp
1023,6330,źw
1024,6283,uś^
1025,6216,^uj
1026,6204,łż
1027,6156,^wd
1028,6114,ou
1029,6083,łp
1030,6081,^fe
1031,6062,lm^
1032,6008,jg
1033,5991,uł^
1034,5970,^as
1035,5941,ss
1036,5920,zł^
1037,5863,ay^
1038,5855,oć^
1039,5727,^hu
1040,5701,ąś^
1041,5677,^wó
1042,5644,ks^
1043,5624,mm
1044,5608,mc
1045,5502,^en
1046,5456,ćm
1047,5412,up^
1048,5354,^dó
1049,5354,^sn
1050,5323,^ję
1051,5261,se^
1052,5224,łę^
1053,5208,ah
1054,5156,sh
1055,5154,ćw
1056,5148,nr
1057,5127,óć
1058,5118,bz
1059,5113,^wę
1060,5092,łm
1061,5080,^fl
1062,5029,yw^
1063,4980,ąt^
1064,4949,sf
1065,4934,oa
1066,4926,^ol
1067,4909,^bz
1068,4780,kk
1069,4769,^om
1070,4746,sr
1071,4695,fi^
1072,4691,fn
1073,4632,hl
1074,4582,^ac
1075,4531,^łą
1076,4520,ąk
1077,4392,eb^
1078,4389,dt
1079,4359,^ćw
1080,4341,^pt
1081,4299,rd^
1082,4261,^dź
1083,4244,dg
1084,4213,il^
1085,4191,lf
1086,4189,wb
1087,4136,mm^
1088,4101,ml
1089,4093,uń
1090,4093,óć^
1091,4053,^ug
1092,4026,nw
1093,4025,ąb
1094,4018,iw^
1095,3990,ob^
1096,3970,^zl
1097,3970,^sę
1098,3943,^ke
1099,3896,tr^
1100,3886,ex
1101,3882,jó
1102,3875,aź^
1103,3825,eł^
1104,3820,óz^
1105,3809,ei^
1106,3805,wl
1107,3791,^mr
1108,3782,ld
1109,3782,^hm
1110,3767,ąg^
1111,3760,zz
1112,3758,eg^
1113,3752,ax
1114,3733,ef^
1115,3697,ęp^
1116,3693,yź
1117,3684,rś
1118,3667,uo
1119,3645,^pę
1120,3634,gz
1121,3626,żó
1122,3626,zm^
1123,3620,bm
1124,3589,ót^
1125,3576,tm
1126,3530,ep^
1127,3518,^zę
1128,3517,ee^
1129,3461,łs
1130,3437,ęt^
1131,3427,zd^
1132,3421,^ką
1133,3402,it^
1134,3383,ćc
1135,3352,^ew
1136,3336,ap^
1137,3332,kł^
1138,3300,va
1139,3278,ac^
1140,3275,if
1141,3263,^db
1142,3256,pą
1143,3240,rm^
1144,3199,^nó
1145,3185,^ig
1146,3178,wm
1147,3177,ló
1148,3166,bb
1149,3145,źr
1150,3143,^ml
1151,3134,^aw
1152,3133,^oż
1153,3104,^sh
1154,3104,^źr
1155,3095,ud^
1156,3088,^tk
1157,3058,lg
1158,3046,oź
1159,3045,ip^
1160,3037,^dż
1161,3012,^żó
1162,3007,ve
1163,2988,hś
1164,2972,^eu
1165,2938,rf
1166,2901,yń
1167,2896,ęź
1168,2894,^va
1169,2850,zn^
1170,2813,rs^
1171,2800,^uł
1172,2775,ax^
1173,2766,ht
1174,2756,^lą
1175,2720,ue
1176,2714,ts
1177,2701,^yo
1178,2681,zg^
1179,2677,of^
1180,2663,^żą
1181,2658,uk^
1182,2649,^et
1183,2641,^wb
1184,2623,yl^
1185,2618,^ły
1186,2613,^tc
1187,2597,^zy
1188,2586,^af
1189,2584,nż
1190,2566,uń^
1191,2554,^sr
1192,2551,ss^
1193,2547,ey
1194,2499,^łe
1195,2481,fy
1196,2481,bj
1197,2473,un^
1198,2465,^ej
1199,2444,ag^
1200,2440,ui
1201,2421,ig^
1202,2406,ex^
1203,2402,^kn
1204,2395,ys^
1205,2393,pą^
1206,2367,fy^
1207,2366,be^
1208,2355,^rą
1209,2350,jś^
1210,2325,gh
1211,2303,wh
1212,2297,^wh
1213,2290,ęk^
1214,2287,^ir
1215,2277,bw
1216,2276,ov
1217,2251,nz
1218,2249,oe
1219,2249,ey^
1220,2247,tt
1221,2243,eo^
1222,2228,jt
1223,2223,jo^
1224,2215,^iż
1225,2201,vi
1226,2150,^gę
1227,2146,uu
1228,2143,fu^
1229,2120,^nr
1230,2104,nr^
1231,2094,łz
1232,2034,^es
1233,2029,km
1234,2016,^ef
1235,2015,ve^
1236,2012,ul^
1237,1993,ńk
1238,1951,^sf
1239,1928,^hr
1240,1922,so^
1241,1918,gm
1242,1905,^łu
1243,1875,tf
1244,1874,cm
1245,1860,yi
1246,1856,^vi
1247,1851,^cm
1248,1834,óp
1249,1825,md
1250,1808,iź
1251,1805,uź
1252,1799,^kó
1253,1786,ćp
1254,1786,ąk^
1255,1776,^nę
1256,1773,sl
1257,1770,óp^
1258,1769,^tl
1259,1767,^wl
1260,1763,oł^
1261,1741,yd^
1262,1739,^km
1263,1738,cl
1264,1726,^er
1265,1718,eh
1266,1712,^pc
1267,1705,^ah
1268,1691,vo
1269,1679,ya
1270,1668,qu
1271,1667,^ri
1272,1651,mf
1273,1651,ge^
1274,1649,km^
1275,1633,tv
1276,1633,^tv
1277,1629,łg
1278,1622,tv^
1279,1607,wn^
1280,1589,^zs
1281,1580,śb
1282,1572,pp
1283,1538,^ti
1284,1537,ai^
1285,1527,oy
1286,1524,dś
1287,1516,hi^
1288,1505,żm
1289,1495,yo^
1290,1492,^iz
1291,1491,yp^
1292,1465,iń^
1293,1454,og^
1294,1446,^łz
1295,1445,yc^
1296,1435,tb
1297,1429,jf
1298,1424,yf^
1299,1422,ht^
1300,1415,sc^
1301,1413,mg
1302,1412,hm^
1303,1406,^ya
1304,1378,łw
1305,1358,^vo
1306,1357,źb
1307,1355,ye
1308,1355,^ep
1309,1342,ld^
1310,1340,^ós
1311,1328,sb
1312,1322,^mg
1313,1314,ńm
1314,1314,^ów
1315,1303,yb^
1316,1292,ww
1317,1292,łd
1318,1289,cr
1319,1287,lk^
1320,1280,oj^
1321,1269,uz^
1322,1267,af^
1323,1266,^oł
1324,1260,ri^
1325,1247,^oh
1326,1238,^ec
1327,1231,rb^
1328,1224,^hy
1329,1209,ąb^
1330,1206,^mm
1331,1206,ke^
1332,1177,ky
1333,1174,ćd
1334,1172,ćb
1335,1161,hś^
1336,1140,iz^
1337,1136,rl^
1338,1135,lż
1339,1123,^ed
1340,1114,wj
1341,1114,^wj
1342,1103,aa^
1343,1099,yń^
1344,1096,^aa
1345,1095,ky^
1346,1086,ln^
1347,1084,^ii
1348,1077,ff
1349,1073,^lę
1350,1064,^ćp
1351,1061,ft
1352,1052,oo^
1353,1048,^ss
1354,1043,gs
1355,1040,ls^
1356,1037,^lw
1357,1027,bd
1358,1018,ds^
1359,1008,ly
1360,1001,źg
1361,999,fę
1362,999,fę^
1363,997,lś
1364,996,^ji
1365,992,^cr
1366,986,^ea
1367,984,^ai
1368,962,źń
1369,962,źń^
1370,961,^qu
1371,957,św^
1372,954,^ou
1373,951,jz
1374,942,kp
1375,935,^ex
1376,934,zt^
1377,933,łt^
1378,927,^wm
1379,924,cw
1380,922,rg^
1381,921,iv
1382,913,ue^
1383,903,ab^
1384,893,^żu
1385,887,gt
1386,884,yi^
1387,875,au^
1388,867,^az
1389,863,^pą
1390,854,^ló
1391,849,ae
1392,849,id^
1393,836,żi
1394,836,^cw
1395,831,łl
1396,826,ńb
1397,826,fk
1398,822,uc^
1399,788,lp
1400,781,^sl
1401,772,tp^
1402,768,lt^
1403,762,ox
1404,761,rc^
1405,760,^cl
1406,757,wg
1407,755,^rd
1408,750,uh
1409,748,^wg
1410,740,eh^
1411,739,ih
1412,731,^dą
1413,729,ps^
1414,687,oy^
1415,685,lf^
1416,681,nj
1417,680,^kp
1418,674,xi
1419,669,ti^
1420,667,^zą
1421,661,hą
1422,661,hą^
1423,660,^kc
1424,658,żr
1425,652,^ie
1426,652,ęd^
1427,650,śk
1428,650,tm^
1429,647,^ww
1430,645,cm^
1431,641,kg
1432,634,kg^
1433,631,^rż
1434,625,ly^
1435,623,ęg^
1436,615,ww^
1437,614,łr
1438,614,fe^
1439,608,rn^
1440,604,^dm
1441,603,ao^
1442,602,cc
1443,593,kl^
1444,591,ęż^
1445,590,xy
1446,588,xy^
1447,581,tz
1448,580,di^
1449,578,^cn
1450,578,ff^
1451,577,av
1452,577,^it
1453,571,^md
1454,559,zś
1455,558,ea^
1456,558,dl^
1457,555,^lś
1458,552,js^
1459,550,^ht
1460,548,^ms
1461,548,hł^
1462,543,żw
1463,538,ox^
1464,534,np
1465,532,pm
1466,530,fó
1467,523,śń
1468,523,śń^
1469,517,ęź^
1470,515,^np
1471,515,np^
1472,506,fo^
1473,504,^tz
1474,503,mw
1475,497,^kg
1476,493,ux
1477,489,fr^
1478,488,^zz
1479,487,^łb
1480,485,mb^
1481,482,jł
1482,478,ux^
1483,473,xi^
1484,466,^hę
1485,465,ąp^
1486,462,fc
1487,460,pt^
1488,458,^só
1489,454,yu
1490,452,gh^
1491,448,fą
1492,448,fą^
1493,446,yh
1494,445,^eh
1495,444,^mś
1496,438,mp^
1497,431,^ds
1498,423,jf^
1499,422,^ei
1500,414,sh^
1501,411,bt
1502,408,oz^
1503,404,eq
1504,404,^gą
1505,403,dś^
1506,401,łk^
1507,396,zh
1508,373,jk^
1509,367,^ik
1510,365,łd^
1511,365,va^
1512,361,^iw
1513,360,ąw
1514,352,^tn
1515,344,td
1516,342,zz^
1517,340,ąs^
1518,339,zż
1519,337,^bm
1520,336,td^
1521,327,mw^
1522,324,^ov
1523,322,tg
1524,318,rś^
1525,317,^ee
1526,313,ev
1527,313,ws^
1528,313,br^
1529,312,^uh
1530,311,ęw
1531,311,^lż
1532,303,jl^
1533,296,cd
1534,296,^cd
1535,293,^pn
1536,293,wg^
1537,289,yź^
1538,284,cd^
1539,283,bg
1540,283,^zż
1541,281,^żr
1542,277,śt
1543,276,xe
1544,276,dh
1545,274,źk
1546,274,ua^
1547,273,pe^
1548,271,nh
1549,271,sd
1550,269,zw^
1551,267,^żm
1552,265,^żn
1553,262,^aj
1554,262,^ts
1555,258,oa^
1556,254,bf
1557,253,oż^
1558,251,^kę
1559,250,łg^
1560,246,tt^
1561,245,mn^
1562,243,hk
1563,235,zb^
1564,234,gg
1565,233,jr^
1566,231,ćs
1567,231,^ax
1568,227,gb
1569,227,ui^
1570,223,xa
1571,222,ye^
1572,220,xt
1573,220,^żw
1574,220,ah^
1575,220,jm^
1576,220,żb^
1577,219,^rw
1578,218,^jr
1579,216,xp
1580,215,^ly
1581,215,łm^
1582,213,vo^
1583,212,^dę
1584,209,mż
1585,208,żł
1586,207,^zh
1587,205,^ny
1588,203,^ae
1589,203,sp^
1590,203,ya^
1591,200,lv
1592,197,xu
1593,196,łw^
1594,195,^uo
1595,193,^ua
1596,190,łp^
1597,189,jż
1598,187,uu^
1599,186,lz
1600,185,^gm
1601,183,óm
1602,183,óm^
1603,182,^ve
1604,179,ft^
1605,177,ęś^
